name,year,region,area,population,gdp
Switzerland,1989,Europe,41290,6611019,
Switzerland,1990,Europe,41290,6742461,2.9999999E-2
Switzerland,1991,Europe,41290,6783961,2.6000001E-2
Switzerland,1995,Europe,41290,7084984,1.7999999E-2
Switzerland,1996,Europe,41290,7207060,0.012
Switzerland,1998,Europe,41290,7260357,4.0000002E-3
Switzerland,1999,Europe,41290,7275467,0.02
Switzerland,2000,Europe,41290,7262372,0.014
Switzerland,2001,Europe,41290,7283274,2.9999999E-2
Switzerland,2002,Europe,41290,7301994,1.6000001E-2
Switzerland,2003,Europe,41290,7318638,0.001
Switzerland,2005,Europe,41290,7489370,1.7999999E-2
Switzerland,2006,Europe,41290,7523934,1.8999999E-2
Switzerland,2007,Europe,41290,7554661,2.7000001E-2
Switzerland,2008,Europe,41290,7554661,2.6000001E-2
Switzerland,2009,Europe,41290,7604467,1.8999999E-2
Switzerland,2011,Europe,41290,7639961,2.6000001E-2
Tajikistan,1989,Commonwealth of Independent States - Central Asian States,143100,,
Tajikistan,1990,Commonwealth of Independent States - Central Asian States,143100,,
Tajikistan,1991,Commonwealth of Independent States - Central Asian States,143100,,
Tajikistan,1999,Commonwealth of Independent States - Central Asian States,143100,6102854,5.2999999E-2
Tajikistan,2000,Commonwealth of Independent States - Central Asian States,143100,6440732,0.02
Tajikistan,2001,Commonwealth of Independent States - Central Asian States,143100,6578681,5.0999999E-2
Tajikistan,2002,Commonwealth of Independent States - Central Asian States,143100,6719567,8.2999997E-2
Tajikistan,2003,Commonwealth of Independent States - Central Asian States,143100,6863752,9.0999998E-2
Tajikistan,2004,Commonwealth of Independent States - Central Asian States,143100,7011556,0.07
Tajikistan,2005,Commonwealth of Independent States - Central Asian States,143100,7163506,0.105
Tajikistan,2006,Commonwealth of Independent States - Central Asian States,143100,7320815,6.7000002E-2
Tajikistan,2007,Commonwealth of Independent States - Central Asian States,143100,7076598,0.07
Tajikistan,2008,Commonwealth of Independent States - Central Asian States,143100,7076598,7.1999997E-2
Tajikistan,2009,Commonwealth of Independent States - Central Asian States,143100,7349145,7.9000004E-2
Tajikistan,2010,Commonwealth of Independent States - Central Asian States,143100,7487489,3.4000002E-2
Tajikistan,2011,Commonwealth of Independent States - Central Asian States,143100,7627200,6.4999998E-2
Thailand,1989,Southeast Asia,514000,55524352,
Thailand,1990,Southeast Asia,514000,55115683,
Thailand,1991,Southeast Asia,514000,56814069,
Thailand,1992,Southeast Asia,514000,57624180,
Thailand,1993,Southeast Asia,514000,58722437,0.07
Thailand,1994,Southeast Asia,514000,59510471,7.8000002E-2
Thailand,1995,Southeast Asia,514000,60271300,7.9999998E-2
Thailand,1996,Southeast Asia,514000,58851357,8.6000003E-2
Thailand,1997,Southeast Asia,514000,59450818,6.7000002E-2
Thailand,2000,Southeast Asia,514000,61230874,3.9999999E-2
Thailand,2001,Southeast Asia,514000,61797751,4.1999999E-2
Thailand,2002,Southeast Asia,514000,62354402,0.014
Thailand,2003,Southeast Asia,514000,64265276,5.2999999E-2
Thailand,2004,Southeast Asia,514000,64865523,6.7000002E-2
Thailand,2005,Southeast Asia,514000,65444371,6.1000001E-2
Thailand,2006,Southeast Asia,514000,64631595,4.5000002E-2
Thailand,2007,Southeast Asia,514000,65068149,0.048
Thailand,2008,Southeast Asia,514000,65068149,4.5000002E-2
Thailand,2009,Southeast Asia,514000,65905410,3.5999998E-2
Thailand,2011,Southeast Asia,514000,66720153,7.8000002E-2
Togo,1989,Africa,56790,3448939,3.7999999E-2
Togo,1990,Africa,56790,3674355,4.1000001E-2
Togo,1991,Africa,56790,3810616,3.5999998E-2
Togo,1992,Africa,56790,3958863,0.02
Togo,1993,Africa,56790,4104657,0
Togo,1994,Africa,56790,4255090,
Togo,1995,Africa,56790,4410370,
Togo,1996,Africa,56790,4570530,5.9999999E-2
Togo,1997,Africa,56790,4735610,5.9999999E-2
Togo,1998,Africa,56790,4905827,0.048
Togo,1999,Africa,56790,5081413,3.7999999E-2
Togo,2000,Africa,56790,5018502,3.9999999E-2
Togo,2001,Africa,56790,5153088,3.4000002E-2
Togo,2002,Africa,56790,5285501,0.022
Togo,2003,Africa,56790,5429299,2.8999999E-2
Togo,2004,Africa,56790,5556812,0.033
Togo,2005,Africa,56790,5681519,2.9999999E-2
Togo,2006,Africa,56790,5548702,9.9999998E-3
Togo,2007,Africa,56790,5701579,0.02
Togo,2008,Africa,56790,5701579,0.025
Togo,2009,Africa,56790,6019877,8.0000004E-3
Togo,2010,Africa,56790,6587239,3.0999999E-2
Togo,2011,Africa,56790,6771993,3.4000002E-2
Tonga,1989,Oceania,748,100465,2.9999999E-2
Tonga,1990,Oceania,748,101313,3.5999998E-2
Tonga,1991,Oceania,748,102272,3.5999998E-2
Tonga,1992,Oceania,748,103114,0.025
Tonga,1993,Oceania,748,103949,4.0000002E-3
Tonga,1994,Oceania,748,104778,3.9999999E-2
Tonga,1995,Oceania,748,105600,5.0000001E-2
Tonga,1996,Oceania,748,106466,3.9999999E-2
Tonga,1998,Oceania,748,108207,9.9999998E-3
Tonga,2001,Oceania,748,104227,5.0000001E-2
Tonga,2002,Oceania,748,106137,5.2999999E-2
Tonga,2003,Oceania,748,108141,2.9999999E-2
Tonga,2004,Oceania,748,110237,2.9999999E-2
Tonga,2005,Oceania,748,112422,0.015
Tonga,2006,Oceania,748,114689,0.024
Tonga,2007,Oceania,748,146921,0.024
Tonga,2008,Oceania,748,116921,0.024
Tonga,2009,Oceania,748,120898,0.012
Tonga,2011,Oceania,748,105916,0.003
Tunisia,1989,Africa,163610,7916104,5.7999998E-2
Tunisia,1990,Africa,163610,8095492,3.0999999E-2
Tunisia,1991,Africa,163610,8276096,6.4999998E-2
Tunisia,1992,Africa,163610,8445656,0.035
Tunisia,1993,Africa,163610,8570868,7.9999998E-2
Tunisia,1994,Africa,163610,8726562,2.6000001E-2
Tunisia,1995,Africa,163610,8879845,0.044
Tunisia,1996,Africa,163610,9019687,0.044
Tunisia,1997,Africa,163610,9245284,7.1000002E-2
Tunisia,1998,Africa,163610,9380404,5.6000002E-2
Tunisia,1999,Africa,163610,9513603,5.0000001E-2
Tunisia,2000,Africa,163610,9593402,5.9999999E-2
Tunisia,2001,Africa,163610,9705102,5.0000001E-2
Tunisia,2002,Africa,163610,9815644,0.048
Tunisia,2003,Africa,163610,9924742,0.048
Tunisia,2004,Africa,163610,9974722,5.0999999E-2
Tunisia,2005,Africa,163610,10074951,5.0999999E-2
Tunisia,2006,Africa,163610,10175014,4.1999999E-2
Tunisia,2007,Africa,163610,10276158,5.0999999E-2
Tunisia,2008,Africa,163610,10276158,6.3000001E-2
Tunisia,2009,Africa,163610,10486339,4.6999998E-2
Tunisia,2010,Africa,163610,10589025,2.9999999E-2
Tunisia,2011,Africa,163610,10629186,0.037
Turkey,1989,Middle East,780580,55355831,7.4000001E-2
Turkey,1990,Middle East,780580,56704327,1.7999999E-2
Turkey,1991,Middle East,780580,58580993,7.5999998E-2
Turkey,1992,Middle East,780580,59640143,0.015
Turkey,1993,Middle East,780580,60897841,0.059
Turkey,1994,Middle East,780580,62153898,7.2999999E-2
Turkey,1996,Middle East,780580,62484478,6.8000004E-2
Turkey,1997,Middle East,780580,63528225,0.07
Turkey,1998,Middle East,780580,64566511,7.1999997E-2
Turkey,1999,Middle East,780580,65599206,2.8000001E-2
Turkey,2001,Middle East,780580,66493970,5.9999999E-2
Turkey,2003,Middle East,780580,68109469,7.8000002E-2
Turkey,2004,Middle East,780580,68893918,5.7999998E-2
Turkey,2005,Middle East,780580,69660559,8.2000002E-2
Turkey,2006,Middle East,780580,70413958,7.4000001E-2
Turkey,2007,Middle East,780580,71158647,5.2999999E-2
Turkey,2008,Middle East,780580,71158647,5.0999999E-2
Turkey,2009,Middle East,780580,76805524,0.015
Turkey,2011,Middle East,780580,78785548,8.2000002E-2
Turkmenistan,1989,Commonwealth of Independent States - Central Asian States,488100,,
Turkmenistan,1990,Commonwealth of Independent States - Central Asian States,488100,,
Turkmenistan,1991,Commonwealth of Independent States - Central Asian States,488100,,
Turkmenistan,1994,Commonwealth of Independent States - Central Asian States,488100,3995122,7.8000002E-2
Turkmenistan,1997,Commonwealth of Independent States - Central Asian States,488100,4229249,0.001
Turkmenistan,1999,Commonwealth of Independent States - Central Asian States,488100,4366383,5.0000001E-2
Turkmenistan,2000,Commonwealth of Independent States - Central Asian States,488100,4518268,9.0000004E-2
Turkmenistan,2001,Commonwealth of Independent States - Central Asian States,488100,4603244,0.16
Turkmenistan,2002,Commonwealth of Independent States - Central Asian States,488100,4688963,0.1
Turkmenistan,2003,Commonwealth of Independent States - Central Asian States,488100,4775544,0.211
Turkmenistan,2004,Commonwealth of Independent States - Central Asian States,488100,4863169,0.23100001
Turkmenistan,2005,Commonwealth of Independent States - Central Asian States,488100,4952081,7.5000003E-2
Turkmenistan,2006,Commonwealth of Independent States - Central Asian States,488100,5042920,5.9999999E-2
Turkmenistan,2007,Commonwealth of Independent States - Central Asian States,488100,5097028,5.9999999E-2
Turkmenistan,2008,Commonwealth of Independent States - Central Asian States,488100,5097028,0.07
Turkmenistan,2009,Commonwealth of Independent States - Central Asian States,488100,4884887,0.1
Turkmenistan,2010,Commonwealth of Independent States - Central Asian States,488100,4940916,6.1000001E-2
Turkmenistan,2011,Commonwealth of Independent States - Central Asian States,488100,4997503,0.092
Turks and Caicos Islands,1989,Central America and the Caribbean,430,9531,
Turks and Caicos Islands,1990,Central America and the Caribbean,430,9761,
Turks and Caicos Islands,1991,Central America and the Caribbean,430,9983,
Turks and Caicos Islands,1992,Central America and the Caribbean,430,12697,
Turks and Caicos Islands,1993,Central America and the Caribbean,430,13137,
Turks and Caicos Islands,1997,Central America and the Caribbean,430,14631,0.02
Turks and Caicos Islands,1998,Central America and the Caribbean,430,16249,0.035
Turks and Caicos Islands,1999,Central America and the Caribbean,430,16863,3.9999999E-2
Turks and Caicos Islands,2000,Central America and the Caribbean,430,17502,3.9999999E-2
Turks and Caicos Islands,2001,Central America and the Caribbean,430,18122,8.6999997E-2
Turks and Caicos Islands,2002,Central America and the Caribbean,430,18738,8.6999997E-2
Turks and Caicos Islands,2003,Central America and the Caribbean,430,19350,4.8999999E-2
Turks and Caicos Islands,2004,Central America and the Caribbean,430,19956,4.8999999E-2
Turks and Caicos Islands,2005,Central America and the Caribbean,430,20556,4.8999999E-2
Turks and Caicos Islands,2006,Central America and the Caribbean,430,21152,4.8999999E-2
Turks and Caicos Islands,2007,Central America and the Caribbean,430,51746,4.8999999E-2
Turks and Caicos Islands,2008,Central America and the Caribbean,430,21746,4.8999999E-2
Turks and Caicos Islands,2009,Central America and the Caribbean,430,22942,4.8999999E-2
Turks and Caicos Islands,2010,Central America and the Caribbean,430,23528,4.8999999E-2
Turks and Caicos Islands,2011,Central America and the Caribbean,430,44819,4.8999999E-2
Uganda,1989,Africa,236040,17007530,2.8999999E-2
Uganda,1990,Africa,236040,17960262,6.1000001E-2
Uganda,1991,Africa,236040,18690070,6.1000001E-2
Uganda,1992,Africa,236040,19386104,4.5000002E-2
Uganda,1993,Africa,236040,19344181,3.9999999E-2
Uganda,1994,Africa,236040,19121934,5.9999999E-2
Uganda,1995,Africa,236040,19573262,5.9999999E-2
Uganda,1996,Africa,236040,20158176,7.1000002E-2
Uganda,1997,Africa,236040,20604874,7.1000002E-2
Uganda,1998,Africa,236040,22167195,5.0000001E-2
Uganda,1999,Africa,236040,22804973,0.055
Uganda,2000,Africa,236040,23317560,0.055
Uganda,2001,Africa,236040,23985712,5.9999999E-2
Uganda,2002,Africa,236040,24699073,5.0999999E-2
Uganda,2003,Africa,236040,25632794,0.055
Uganda,2004,Africa,236040,26404543,0.044
Uganda,2005,Africa,236040,27269482,5.0000001E-2
Uganda,2006,Africa,236040,28195754,3.9999999E-2
Uganda,2007,Africa,236040,30262610,5.2999999E-2
Uganda,2008,Africa,236040,30262610,5.9999999E-2
Uganda,2009,Africa,236040,32369558,6.8999998E-2
Uganda,2010,Africa,236040,33398682,5.2999999E-2
Uganda,2011,Africa,236040,34612250,5.2000001E-2
Ukraine,1989,Commonwealth of Independent States - European States,603700,,
Ukraine,1990,Commonwealth of Independent States - European States,603700,,
Ukraine,1991,Commonwealth of Independent States - European States,603700,,
Ukraine,2001,Commonwealth of Independent States - European States,603700,48760474,5.9999999E-2
Ukraine,2002,Commonwealth of Independent States - European States,603700,48396470,9.0000004E-2
Ukraine,2003,Commonwealth of Independent States - European States,603700,48055439,0.048
Ukraine,2004,Commonwealth of Independent States - European States,603700,47732079,9.3999997E-2
Ukraine,2005,Commonwealth of Independent States - European States,603700,47425336,0.12
Ukraine,2006,Commonwealth of Independent States - European States,603700,46710816,2.6000001E-2
Ukraine,2007,Commonwealth of Independent States - European States,603700,46299862,7.1000002E-2
Ukraine,2008,Commonwealth of Independent States - European States,603700,46299862,6.8999998E-2
Ukraine,2009,Commonwealth of Independent States - European States,603700,45700395,0.021
Ukraine,2011,Commonwealth of Independent States - European States,603700,45134707,4.1999999E-2
United Arab Emirates,1989,Middle East,75581,2115109,
United Arab Emirates,1990,Middle East,75581,2253624,
United Arab Emirates,1991,Middle East,75581,2389759,0.1
United Arab Emirates,1992,Middle East,75581,2522315,0.11
United Arab Emirates,1993,Middle East,75581,2657013,
United Arab Emirates,1994,Middle East,75581,2791141,9.9999998E-3
United Arab Emirates,1996,Middle East,75581,3057337,0.033
United Arab Emirates,1997,Middle East,75581,2262309,0.014
United Arab Emirates,1998,Middle East,75581,2303088,5.0000001E-2
United Arab Emirates,2000,Middle East,75581,2369153,0.025
United Arab Emirates,2001,Middle East,75581,2407460,3.9999999E-2
United Arab Emirates,2002,Middle East,75581,2445989,5.6000002E-2
United Arab Emirates,2003,Middle East,75581,2484818,1.7999999E-2
United Arab Emirates,2004,Middle East,75581,2523915,5.2000001E-2
United Arab Emirates,2005,Middle East,75581,2563212,0.057
United Arab Emirates,2006,Middle East,75581,2602713,0.088
United Arab Emirates,2007,Middle East,75581,4444011,8.9000002E-2
United Arab Emirates,2008,Middle East,75581,,
United Arab Emirates,2009,Middle East,75581,4798491,0.077
United Arab Emirates,2011,Middle East,75581,5148664,3.2000002E-2
United Kingdom,1989,Europe,244820,57028169,
United Kingdom,1990,Europe,244820,57365665,0.023
United Kingdom,1991,Europe,244820,57515307,8.0000004E-3
United Kingdom,1994,Europe,244820,58135110,0.021
United Kingdom,1995,Europe,244820,58295119,4.1999999E-2
United Kingdom,1996,Europe,244820,58489975,2.7000001E-2
United Kingdom,1997,Europe,244820,57591677,0.024
United Kingdom,1998,Europe,244820,58970119,0.035
United Kingdom,1999,Europe,244820,59113439,2.6000001E-2
United Kingdom,2000,Europe,244820,59511464,1.8999999E-2
United Kingdom,2001,Europe,244820,59647790,2.9999999E-2
United Kingdom,2002,Europe,244820,59778002,0.024
United Kingdom,2003,Europe,244820,60094648,1.7999999E-2
United Kingdom,2004,Europe,244820,60270708,0.022
United Kingdom,2005,Europe,244820,60441457,3.2000002E-2
United Kingdom,2006,Europe,244820,60609153,1.8999999E-2
United Kingdom,2007,Europe,244820,60776238,2.8000001E-2
United Kingdom,2008,Europe,244820,60776238,2.8999999E-2
United Kingdom,2009,Europe,244820,61113205,7.0000002E-3
United Kingdom,2011,Europe,244820,62698362,0.013
United States,1989,North America,9372610,248231030,
United States,1990,North America,9372610,250410000,
United States,1991,North America,9372610,252502000,
United States,1993,North America,9372610,258103721,0.021
United States,1994,North America,9372610,260713585,2.9999999E-2
United States,1995,North America,9372610,263814032,4.1000001E-2
United States,1996,North America,9372610,266476278,0.021
United States,1997,North America,9372610,267954764,0.024
United States,1998,North America,9372610,270311756,3.7999999E-2
United States,1999,North America,9372610,272639608,3.9000001E-2
United States,2000,North America,9372610,275562673,4.1000001E-2
United States,2001,North America,9372610,278058881,5.0000001E-2
United States,2002,North America,9372610,280562489,0.003
United States,2003,North America,9372610,290342554,0.024
United States,2004,North America,9372610,293027571,3.0999999E-2
United States,2005,North America,9372610,295734134,0.044
United States,2006,North America,9372610,298444215,3.2000002E-2
United States,2007,North America,9372610,301139947,3.2000002E-2
United States,2008,North America,9372610,301139947,0.022
United States,2009,North America,9372610,307212123,0.013
United States,2011,North America,9372610,313232044,2.8000001E-2
Uruguay,1989,South America,176220,2988813,9.9999998E-3
Uruguay,1990,South America,176220,3036660,9.9999998E-3
Uruguay,1991,South America,176220,3121101,9.9999998E-3
Uruguay,1992,South America,176220,3141533,0.023
Uruguay,1993,South America,176220,3175050,7.9999998E-2
Uruguay,1994,South America,176220,3198910,0.02
Uruguay,1995,South America,176220,3222716,3.9999999E-2
Uruguay,1997,South America,176220,3270707,4.8999999E-2
Uruguay,1998,South America,176220,3284841,5.0999999E-2
Uruguay,1999,South America,176220,3308523,2.9999999E-2
Uruguay,2004,South America,176220,3399237,0.025
Uruguay,2005,South America,176220,3415920,0.102
Uruguay,2006,South America,176220,3431932,6.8000004E-2
Uruguay,2007,South America,176220,3460607,0.07
Uruguay,2008,South America,176220,3460607,7.1999997E-2
Uruguay,2009,South America,176220,3494382,8.5000001E-2
Uruguay,2010,South America,176220,3510386,2.8999999E-2
Uruguay,2011,South America,176220,3308535,8.5000001E-2
Uzbekistan,1989,Commonwealth of Independent States - Central Asian States,447400,,
Uzbekistan,1990,Commonwealth of Independent States - Central Asian States,447400,,
Uzbekistan,1991,Commonwealth of Independent States - Central Asian States,447400,,
Uzbekistan,1997,Commonwealth of Independent States - Central Asian States,447400,23467724,1.6000001E-2
Uzbekistan,1998,Commonwealth of Independent States - Central Asian States,447400,23784321,0.024
Uzbekistan,1999,Commonwealth of Independent States - Central Asian States,447400,24102473,9.9999998E-3
Uzbekistan,2001,Commonwealth of Independent States - Central Asian States,447400,25155064,0.021
Uzbekistan,2002,Commonwealth of Independent States - Central Asian States,447400,25563441,2.9999999E-2
Uzbekistan,2003,Commonwealth of Independent States - Central Asian States,447400,25981647,4.1999999E-2
Uzbekistan,2004,Commonwealth of Independent States - Central Asian States,447400,26410416,3.0999999E-2
Uzbekistan,2005,Commonwealth of Independent States - Central Asian States,447400,26851195,0.044
Uzbekistan,2006,Commonwealth of Independent States - Central Asian States,447400,27307134,0.07
Uzbekistan,2007,Commonwealth of Independent States - Central Asian States,447400,27780059,7.2999999E-2
Uzbekistan,2008,Commonwealth of Independent States - Central Asian States,447400,27780059,0.081
Uzbekistan,2009,Commonwealth of Independent States - Central Asian States,447400,27606007,8.9000002E-2
Uzbekistan,2010,Commonwealth of Independent States - Central Asian States,447400,27865738,0.081
Uzbekistan,2011,Commonwealth of Independent States - Central Asian States,447400,28128600,8.5000001E-2
Vanuatu,1990,Oceania,14760,165006,7.0000002E-3
Vanuatu,1991,Oceania,14760,170319,4.3000001E-2
Vanuatu,1992,Oceania,14760,174574,5.9999999E-2
Vanuatu,1993,Oceania,14760,165876,5.9999999E-2
